id	Y-M-D h:m:s	cenit	acimut	d	p1	p2	p3	r
1	2024-06-21 07:00:00	71.9124	-107.3110	640.7995	11.1788	0.0000	-10.8975	15.6115
1	2024-06-21 07:05:00	70.8699	-106.8122	640.7995	11.0928	0.0000	-11.0623	15.6660
1	2024-06-21 07:10:00	69.8245	-106.3167	640.7995	11.0049	0.0000	-11.2230	15.7183
1	2024-06-21 07:15:00	68.7763	-105.8243	640.7995	10.9152	0.0000	-11.3798	15.7684
1	2024-06-21 07:20:00	67.7253	-105.3347	640.7995	10.8240	0.0000	-11.5326	15.8164
1	2024-06-21 07:25:00	66.6717	-104.8476	640.7995	10.7313	0.0000	-11.6813	15.8624
1	2024-06-21 07:30:00	65.6157	-104.3628	640.7995	10.6374	0.0000	-11.8260	15.9062
1	2024-06-21 07:35:00	64.5572	-103.8800	640.7995	10.5424	0.0000	-11.9666	15.9481
1	2024-06-21 07:40:00	63.4965	-103.3988	640.7995	10.4464	0.0000	-12.1032	15.9880
1	2024-06-21 07:45:00	62.4335	-102.9191	640.7995	10.3496	0.0000	-12.2357	16.0258
1	2024-06-21 07:50:00	61.3685	-102.4406	640.7995	10.2522	0.0000	-12.3641	16.0617
1	2024-06-21 07:55:00	60.3013	-101.9628	640.7995	10.1544	0.0000	-12.4885	16.0957
1	2024-06-21 08:00:00	59.2323	-101.4856	640.7995	10.0561	0.0000	-12.6087	16.1278
1	2024-06-21 08:05:00	58.1614	-101.0086	640.7995	9.9577	0.0000	-12.7249	16.1579
1	2024-06-21 08:10:00	57.0886	-100.5314	640.7995	9.8591	0.0000	-12.8370	16.1862
1	2024-06-21 08:15:00	56.0142	-100.0538	640.7995	9.7607	0.0000	-12.9451	16.2125
1	2024-06-21 08:20:00	54.9382	-99.5753	640.7995	9.6624	0.0000	-13.0490	16.2370
1	2024-06-21 08:25:00	53.8605	-99.0956	640.7995	9.5644	0.0000	-13.1489	16.2595
1	2024-06-21 08:30:00	52.7814	-98.6143	640.7995	9.4669	0.0000	-13.2448	16.2803
1	2024-06-21 08:35:00	51.7009	-98.1310	640.7995	9.3700	0.0000	-13.3366	16.2991
1	2024-06-21 08:40:00	50.6191	-97.6451	640.7995	9.2737	0.0000	-13.4243	16.3160
1	2024-06-21 08:45:00	49.5360	-97.1563	640.7995	9.1782	0.0000	-13.5079	16.3311
1	2024-06-21 08:50:00	48.4517	-96.6640	640.7995	9.0837	0.0000	-13.5875	16.3442
1	2024-06-21 08:55:00	47.3663	-96.1678	640.7995	8.9901	0.0000	-13.6630	16.3554
1	2024-06-21 09:00:00	46.2798	-95.6669	640.7995	8.8977	0.0000	-13.7345	16.3647
1	2024-06-21 09:05:00	45.1924	-95.1608	640.7995	8.8066	0.0000	-13.8018	16.3721
1	2024-06-21 09:10:00	44.1040	-94.6488	640.7995	8.7167	0.0000	-13.8651	16.3775
1	2024-06-21 09:15:00	43.0149	-94.1302	640.7995	8.6284	0.0000	-13.9243	16.3809
1	2024-06-21 09:20:00	41.9250	-93.6042	640.7995	8.5415	0.0000	-13.9793	16.3823
1	2024-06-21 09:25:00	40.8345	-93.0698	640.7995	8.4563	0.0000	-14.0303	16.3816
1	2024-06-21 09:30:00	39.7434	-92.5262	640.7995	8.3728	0.0000	-14.0771	16.3789
1	2024-06-21 09:35:00	38.6519	-91.9722	640.7995	8.2911	0.0000	-14.1197	16.3740
1	2024-06-21 09:40:00	37.5599	-91.4067	640.7995	8.2112	0.0000	-14.1582	16.3670
1	2024-06-21 09:45:00	36.4677	-90.8284	640.7995	8.1334	0.0000	-14.1924	16.3578
1	2024-06-21 09:50:00	35.3753	-90.2359	640.7995	8.0576	0.0000	-14.2225	16.3464
1	2024-06-21 09:55:00	34.2829	-89.6275	640.7995	7.9840	0.0000	-14.2482	16.3327
1	2024-06-21 10:00:00	33.1905	-89.0014	640.7995	7.9125	0.0000	-14.2697	16.3166
1	2024-06-21 10:05:00	32.0983	-88.3555	640.7995	7.8433	0.0000	-14.2868	16.2982
1	2024-06-21 10:10:00	31.0065	-87.6875	640.7995	7.7765	0.0000	-14.2996	16.2774
1	2024-06-21 10:15:00	29.9152	-86.9948	640.7995	7.7121	0.0000	-14.3080	16.2541
1	2024-06-21 10:20:00	28.8246	-86.2743	640.7995	7.6501	0.0000	-14.3120	16.2283
1	2024-06-21 10:25:00	27.7349	-85.5225	640.7995	7.5907	0.0000	-14.3115	16.1999
1	2024-06-21 10:30:00	26.6463	-84.7353	640.7995	7.5338	0.0000	-14.3065	16.1689
1	2024-06-21 10:35:00	25.5591	-83.9081	640.7995	7.4796	0.0000	-14.2969	16.1352
1	2024-06-21 10:40:00	24.4737	-83.0354	640.7995	7.4280	0.0000	-14.2827	16.0988
1	2024-06-21 10:45:00	23.3903	-82.1106	640.7995	7.3792	0.0000	-14.2639	16.0596
1	2024-06-21 10:50:00	22.3095	-81.1261	640.7995	7.3332	0.0000	-14.2404	16.0177
1	2024-06-21 10:55:00	21.2316	-80.0727	640.7995	7.2900	0.0000	-14.2123	15.9729
1	2024-06-21 11:00:00	20.1573	-78.9393	640.7995	7.2496	0.0000	-14.1793	15.9252
1	2024-06-21 11:05:00	19.0874	-77.7127	640.7995	7.2121	0.0000	-14.1416	15.8745
1	2024-06-21 11:10:00	18.0226	-76.3763	640.7995	7.1776	0.0000	-14.0991	15.8210
1	2024-06-21 11:15:00	16.9642	-74.9101	640.7995	7.1459	0.0000	-14.0518	15.7644
1	2024-06-21 11:20:00	15.9134	-73.2890	640.7995	7.1173	0.0000	-13.9996	15.7049
1	2024-06-21 11:25:00	14.8720	-71.4815	640.7995	7.0917	0.0000	-13.9426	15.6425
1	2024-06-21 11:30:00	13.8422	-69.4474	640.7995	7.0690	0.0000	-13.8806	15.5770
1	2024-06-21 11:35:00	12.8270	-67.1358	640.7995	7.0494	0.0000	-13.8138	15.5086
1	2024-06-21 11:40:00	11.8303	-64.4804	640.7995	7.0328	0.0000	-13.7421	15.4372
1	2024-06-21 11:45:00	10.8571	-61.3958	640.7995	7.0193	0.0000	-13.6656	15.3629
1	2024-06-21 11:50:00	9.9146	-57.7706	640.7995	7.0089	0.0000	-13.5842	15.2858
1	2024-06-21 11:55:00	9.0124	-53.4616	640.7995	7.0015	0.0000	-13.4979	15.2058
1	2024-06-21 12:00:00	8.1642	-48.2887	640.7995	6.9972	0.0000	-13.4069	15.1231
1	2024-06-21 12:05:00	7.3885	-42.0385	640.7995	6.9960	0.0000	-13.3112	15.0377
1	2024-06-21 12:10:00	6.7106	-34.4904	640.7995	6.9978	0.0000	-13.2108	14.9497
1	2024-06-21 12:15:00	6.1630	-25.4881	640.7995	7.0027	0.0000	-13.1058	14.8593
1	2024-06-21 12:20:00	5.7829	-15.0741	640.7995	7.0106	0.0000	-12.9963	14.7666
1	2024-06-21 12:25:00	5.6045	-3.6385	640.7995	7.0216	0.0000	-12.8823	14.6716
1	2024-06-21 12:30:00	5.6470	8.0691	640.7995	7.0356	0.0000	-12.7640	14.5746
1	2024-06-21 12:35:00	5.9055	19.1873	640.7995	7.0527	0.0000	-12.6415	14.4758
1	2024-06-21 12:40:00	6.3538	29.0884	640.7995	7.0727	0.0000	-12.5149	14.3752
1	2024-06-21 12:45:00	6.9553	37.5276	640.7995	7.0958	0.0000	-12.3843	14.2731
1	2024-06-21 12:50:00	7.6738	44.5573	640.7995	7.1218	0.0000	-12.2499	14.1697
1	2024-06-21 12:55:00	8.4798	50.3708	640.7995	7.1507	0.0000	-12.1118	14.0652
1	2024-06-21 13:00:00	9.3504	55.1912	640.7995	7.1825	0.0000	-11.9703	13.9598
1	2024-06-21 13:05:00	10.2693	59.2206	640.7995	7.2173	0.0000	-11.8254	13.8539
1	2024-06-21 13:10:00	11.2245	62.6250	640.7995	7.2549	0.0000	-11.6774	13.7476
1	2024-06-21 13:15:00	12.2073	65.5346	640.7995	7.2953	0.0000	-11.5265	13.6412
1	2024-06-21 13:20:00	13.2117	68.0501	640.7995	7.3386	0.0000	-11.3728	13.5350
1	2024-06-21 13:25:00	14.2328	70.2492	640.7995	7.3846	0.0000	-11.2166	13.4292
1	2024-06-21 13:30:00	15.2673	72.1917	640.7995	7.4333	0.0000	-11.0581	13.3243
1	2024-06-21 13:35:00	16.3125	73.9240	640.7995	7.4848	0.0000	-10.8975	13.2203
1	2024-06-21 13:40:00	17.3664	75.4828	640.7995	7.5389	0.0000	-10.7350	13.1178
1	2024-06-21 13:45:00	18.4274	76.8969	640.7995	7.5956	0.0000	-10.5709	13.0168
1	2024-06-21 13:50:00	19.4943	78.1893	640.7995	7.6549	0.0000	-10.4054	12.9178
1	2024-06-21 13:55:00	20.5660	79.3787	640.7995	7.7168	0.0000	-10.2387	12.8211
1	2024-06-21 14:00:00	21.6417	80.4802	640.7995	7.7811	0.0000	-10.0712	12.7269
1	2024-06-21 14:05:00	22.7208	81.5062	640.7995	7.8479	0.0000	-9.9029	12.6355
1	2024-06-21 14:10:00	23.8027	82.4669	640.7995	7.9171	0.0000	-9.7342	12.5473
1	2024-06-21 14:15:00	24.8869	83.3711	640.7995	7.9887	0.0000	-9.5653	12.4625
1	2024-06-21 14:20:00	25.9730	84.2257	640.7995	8.0625	0.0000	-9.3965	12.3813
1	2024-06-21 14:25:00	27.0607	85.0371	640.7995	8.1386	0.0000	-9.2279	12.3041
1	2024-06-21 14:30:00	28.1498	85.8103	640.7995	8.2169	0.0000	-9.0599	12.2311
1	2024-06-21 14:35:00	29.2399	86.5497	640.7995	8.2973	0.0000	-8.8927	12.1624
1	2024-06-21 14:40:00	30.3308	87.2592	640.7995	8.3798	0.0000	-8.7264	12.0984
1	2024-06-21 14:45:00	31.4223	87.9422	640.7995	8.4644	0.0000	-8.5614	12.0392
1	2024-06-21 14:50:00	32.5143	88.6015	640.7995	8.5508	0.0000	-8.3979	11.9851
1	2024-06-21 14:55:00	33.6066	89.2395	640.7995	8.6392	0.0000	-8.2361	11.9360
1	2024-06-21 15:00:00	34.6990	89.8587	640.7995	8.7294	0.0000	-8.0761	11.8923
1	2024-06-21 15:05:00	35.7915	90.4608	640.7995	8.8213	0.0000	-7.9183	11.8540
1	2024-06-21 15:10:00	36.8838	91.0478	640.7995	8.9150	0.0000	-7.7629	11.8211
1	2024-06-21 15:15:00	37.9760	91.6210	640.7995	9.0102	0.0000	-7.6100	11.7939
1	2024-06-21 15:20:00	39.0678	92.1819	640.7995	9.1070	0.0000	-7.4598	11.7723
1	2024-06-21 15:25:00	40.1592	92.7318	640.7995	9.2052	0.0000	-7.3126	11.7563
1	2024-06-21 15:30:00	41.2501	93.2718	640.7995	9.3048	0.0000	-7.1685	11.7459
1	2024-06-21 15:35:00	42.3404	93.8029	640.7995	9.4057	0.0000	-7.0278	11.7412
1	2024-06-21 15:40:00	43.4300	94.3260	640.7995	9.5078	0.0000	-6.8905	11.7421
1	2024-06-21 15:45:00	44.5189	94.8420	640.7995	9.6110	0.0000	-6.7569	11.7485
1	2024-06-21 15:50:00	45.6069	95.3516	640.7995	9.7153	0.0000	-6.6271	11.7603
1	2024-06-21 15:55:00	46.6940	95.8556	640.7995	9.8204	0.0000	-6.5013	11.7774
1	2024-06-21 16:00:00	47.7801	96.3547	640.7995	9.9265	0.0000	-6.3797	11.7998
1	2024-06-21 16:05:00	48.8651	96.8493	640.7995	10.0332	0.0000	-6.2623	11.8272
1	2024-06-21 16:10:00	49.9490	97.3402	640.7995	10.1406	0.0000	-6.1494	11.8595
1	2024-06-21 16:15:00	51.0316	97.8278	640.7995	10.2486	0.0000	-6.0411	11.8966
1	2024-06-21 16:20:00	52.1130	98.3127	640.7995	10.3569	0.0000	-5.9375	11.9382
1	2024-06-21 16:25:00	53.1930	98.7952	640.7995	10.4656	0.0000	-5.8388	11.9842
1	2024-06-21 16:30:00	54.2716	99.2758	640.7995	10.5745	0.0000	-5.7449	12.0343
1	2024-06-21 16:35:00	55.3486	99.7550	640.7995	10.6835	0.0000	-5.6562	12.0884
1	2024-06-21 16:40:00	56.4241	100.2331	640.7995	10.7924	0.0000	-5.5726	12.1462
1	2024-06-21 16:45:00	57.4979	100.7105	640.7995	10.9012	0.0000	-5.4943	12.2075
1	2024-06-21 16:50:00	58.5700	101.1875	640.7995	11.0097	0.0000	-5.4214	12.2722
1	2024-06-21 16:55:00	59.6402	101.6645	640.7995	11.1178	0.0000	-5.3540	12.3398
1	2024-06-21 17:00:00	60.7086	102.1419	640.7995	11.2254	0.0000	-5.2921	12.4103
1	2024-06-21 17:05:00	61.7749	102.6199	640.7995	11.3323	0.0000	-5.2359	12.4834
1	2024-06-21 17:10:00	62.8392	103.0989	640.7995	11.4384	0.0000	-5.1854	12.5588
1	2024-06-21 17:15:00	63.9014	103.5791	640.7995	11.5435	0.0000	-5.1406	12.6364
1	2024-06-21 17:20:00	64.9613	104.0608	640.7995	11.6475	0.0000	-5.1017	12.7158
1	2024-06-21 17:25:00	66.0189	104.5443	640.7995	11.7503	0.0000	-5.0687	12.7969
1	2024-06-21 17:30:00	67.0741	105.0300	640.7995	11.8517	0.0000	-5.0417	12.8795
1	2024-06-21 17:35:00	68.1267	105.5180	640.7995	11.9515	0.0000	-5.0207	12.9633
1	2024-06-21 17:40:00	69.1766	106.0086	640.7995	12.0496	0.0000	-5.0057	13.0480
1	2024-06-21 17:45:00	70.2239	106.5021	640.7995	12.1459	0.0000	-4.9969	13.1336
1	2024-06-21 17:50:00	71.2682	106.9988	640.7995	12.2400	0.0000	-4.9941	13.2197
1	2024-06-21 17:55:00	72.3096	107.4989	640.7995	12.3320	0.0000	-4.9975	13.3061
1	2024-06-21 18:00:00	73.3478	108.0027	640.7995	12.4216	0.0000	-5.0070	13.3927
1	2024-06-21 18:05:00	74.3827	108.5104	640.7995	12.5086	0.0000	-5.0227	13.4793
1	2024-06-21 18:10:00	75.4142	109.0223	640.7995	12.5928	0.0000	-5.0446	13.5656
1	2024-06-21 18:15:00	76.4421	109.5387	640.7995	12.6741	0.0000	-5.0726	13.6515
1	2024-06-21 18:20:00	77.4661	110.0598	640.7995	12.7522	0.0000	-5.1068	13.7368
1	2024-06-21 18:25:00	78.4861	110.5858	640.7995	12.8270	0.0000	-5.1471	13.8212
1	2024-06-21 18:30:00	79.5017	111.1171	640.7995	12.8983	0.0000	-5.1934	13.9046
1	2024-06-21 18:35:00	80.5127	111.6538	640.7995	12.9659	0.0000	-5.2458	13.9869
1	2024-06-21 18:40:00	81.5185	112.1964	640.7995	13.0295	0.0000	-5.3041	14.0677
1	2024-06-21 18:45:00	82.5188	112.7449	640.7995	13.0889	0.0000	-5.3682	14.1470
1	2024-06-21 18:50:00	83.5127	113.2998	640.7995	13.1439	0.0000	-5.4380	14.2244
1	2024-06-21 18:55:00	84.4992	113.8612	640.7995	13.1943	0.0000	-5.5132	14.2998
1	2024-08-06 07:00:00	75.7447	-101.1663	640.7995	11.6377	0.0000	-10.6105	15.7486
1	2024-08-06 07:05:00	74.6753	-100.6130	640.7995	11.5700	0.0000	-10.7789	15.8129
1	2024-08-06 07:10:00	73.6035	-100.0611	640.7995	11.4997	0.0000	-10.9436	15.8747
1	2024-08-06 07:15:00	72.5295	-99.5099	640.7995	11.4271	0.0000	-11.1047	15.9340
1	2024-08-06 07:20:00	71.4534	-98.9592	640.7995	11.3523	0.0000	-11.2620	15.9908
1	2024-08-06 07:25:00	70.3755	-98.4087	640.7995	11.2754	0.0000	-11.4155	16.0452
1	2024-08-06 07:30:00	69.2959	-97.8578	640.7995	11.1968	0.0000	-11.5651	16.0972
1	2024-08-06 07:35:00	68.2146	-97.3061	640.7995	11.1164	0.0000	-11.7109	16.1468
1	2024-08-06 07:40:00	67.1318	-96.7534	640.7995	11.0345	0.0000	-11.8527	16.1940
1	2024-08-06 07:45:00	66.0477	-96.1991	640.7995	10.9513	0.0000	-11.9906	16.2390
1	2024-08-06 07:50:00	64.9623	-95.6428	640.7995	10.8668	0.0000	-12.1245	16.2816
1	2024-08-06 07:55:00	63.8757	-95.0840	640.7995	10.7814	0.0000	-12.2544	16.3220
1	2024-08-06 08:00:00	62.7881	-94.5223	640.7995	10.6951	0.0000	-12.3803	16.3602
1	2024-08-06 08:05:00	61.6995	-93.9571	640.7995	10.6080	0.0000	-12.5021	16.3961
1	2024-08-06 08:10:00	60.6102	-93.3880	640.7995	10.5203	0.0000	-12.6198	16.4298
1	2024-08-06 08:15:00	59.5201	-92.8144	640.7995	10.4323	0.0000	-12.7335	16.4613
1	2024-08-06 08:20:00	58.4294	-92.2356	640.7995	10.3439	0.0000	-12.8431	16.4907
1	2024-08-06 08:25:00	57.3383	-91.6512	640.7995	10.2554	0.0000	-12.9486	16.5178
1	2024-08-06 08:30:00	56.2467	-91.0604	640.7995	10.1668	0.0000	-13.0500	16.5429
1	2024-08-06 08:35:00	55.1549	-90.4626	640.7995	10.0784	0.0000	-13.1473	16.5658
1	2024-08-06 08:40:00	54.0630	-89.8570	640.7995	9.9902	0.0000	-13.2404	16.5865
1	2024-08-06 08:45:00	52.9711	-89.2429	640.7995	9.9023	0.0000	-13.3294	16.6051
1	2024-08-06 08:50:00	51.8792	-88.6194	640.7995	9.8150	0.0000	-13.4143	16.6216
1	2024-08-06 08:55:00	50.7877	-87.9858	640.7995	9.7283	0.0000	-13.4950	16.6359
1	2024-08-06 09:00:00	49.6965	-87.3409	640.7995	9.6423	0.0000	-13.5715	16.6481
1	2024-08-06 09:05:00	48.6059	-86.6838	640.7995	9.5571	0.0000	-13.6439	16.6582
1	2024-08-06 09:10:00	47.5160	-86.0135	640.7995	9.4729	0.0000	-13.7121	16.6661
1	2024-08-06 09:15:00	46.4270	-85.3287	640.7995	9.3898	0.0000	-13.7761	16.6718
1	2024-08-06 09:20:00	45.3390	-84.6280	640.7995	9.3079	0.0000	-13.8359	16.6754
1	2024-08-06 09:25:00	44.2523	-83.9102	640.7995	9.2272	0.0000	-13.8915	16.6768
1	2024-08-06 09:30:00	43.1671	-83.1738	640.7995	9.1479	0.0000	-13.9428	16.6759
1	2024-08-06 09:35:00	42.0835	-82.4169	640.7995	9.0701	0.0000	-13.9899	16.6729
1	2024-08-06 09:40:00	41.0018	-81.6379	640.7995	8.9938	0.0000	-14.0328	16.6676
1	2024-08-06 09:45:00	39.9224	-80.8347	640.7995	8.9192	0.0000	-14.0714	16.6600
1	2024-08-06 09:50:00	38.8454	-80.0052	640.7995	8.8464	0.0000	-14.1057	16.6502
1	2024-08-06 09:55:00	37.7712	-79.1468	640.7995	8.7754	0.0000	-14.1357	16.6380
1	2024-08-06 10:00:00	36.7001	-78.2571	640.7995	8.7063	0.0000	-14.1613	16.6236
1	2024-08-06 10:05:00	35.6325	-77.3329	640.7995	8.6392	0.0000	-14.1827	16.6067
1	2024-08-06 10:10:00	34.5689	-76.3711	640.7995	8.5741	0.0000	-14.1996	16.5875
1	2024-08-06 10:15:00	33.5097	-75.3680	640.7995	8.5112	0.0000	-14.2122	16.5658
1	2024-08-06 10:20:00	32.4554	-74.3195	640.7995	8.4505	0.0000	-14.2203	16.5417
1	2024-08-06 10:25:00	31.4067	-73.2212	640.7995	8.3921	0.0000	-14.2241	16.5152
1	2024-08-06 10:30:00	30.3642	-72.0679	640.7995	8.3361	0.0000	-14.2233	16.4861
1	2024-08-06 10:35:00	29.3286	-70.8540	640.7995	8.2824	0.0000	-14.2181	16.4546
1	2024-08-06 10:40:00	28.3008	-69.5731	640.7995	8.2312	0.0000	-14.2084	16.4205
1	2024-08-06 10:45:00	27.2818	-68.2181	640.7995	8.1825	0.0000	-14.1942	16.3838
1	2024-08-06 10:50:00	26.2728	-66.7809	640.7995	8.1364	0.0000	-14.1754	16.3445
1	2024-08-06 10:55:00	25.2748	-65.2524	640.7995	8.0928	0.0000	-14.1521	16.3027
1	2024-08-06 11:00:00	24.2895	-63.6225	640.7995	8.0520	0.0000	-14.1243	16.2582
1	2024-08-06 11:05:00	23.3185	-61.8796	640.7995	8.0138	0.0000	-14.0918	16.2111
1	2024-08-06 11:10:00	22.3638	-60.0109	640.7995	7.9784	0.0000	-14.0548	16.1615
1	2024-08-06 11:15:00	21.4275	-58.0020	640.7995	7.9457	0.0000	-14.0132	16.1091
1	2024-08-06 11:20:00	20.5124	-55.8369	640.7995	7.9159	0.0000	-13.9670	16.0542
1	2024-08-06 11:25:00	19.6214	-53.4979	640.7995	7.8889	0.0000	-13.9162	15.9967
1	2024-08-06 11:30:00	18.7581	-50.9658	640.7995	7.8647	0.0000	-13.8608	15.9366
1	2024-08-06 11:35:00	17.9265	-48.2202	640.7995	7.8434	0.0000	-13.8009	15.8740
1	2024-08-06 11:40:00	17.1314	-45.2396	640.7995	7.8250	0.0000	-13.7364	15.8089
1	2024-08-06 11:45:00	16.3780	-42.0028	640.7995	7.8096	0.0000	-13.6674	15.7413
1	2024-08-06 11:50:00	15.6725	-38.4895	640.7995	7.7970	0.0000	-13.5939	15.6713
1	2024-08-06 11:55:00	15.0217	-34.6831	640.7995	7.7874	0.0000	-13.5160	15.5989
1	2024-08-06 12:00:00	14.4330	-30.5725	640.7995	7.7808	0.0000	-13.4337	15.5243
1	2024-08-06 12:05:00	13.9144	-26.1557	640.7995	7.7771	0.0000	-13.3470	15.4475
1	2024-08-06 12:10:00	13.4740	-21.4430	640.7995	7.7764	0.0000	-13.2561	15.3687
1	2024-08-06 12:15:00	13.1198	-16.4604	640.7995	7.7786	0.0000	-13.1609	15.2878
1	2024-08-06 12:20:00	12.8588	-11.2517	640.7995	7.7838	0.0000	-13.0617	15.2051
1	2024-08-06 12:25:00	12.6969	-5.8780	640.7995	7.7920	0.0000	-12.9584	15.1207
1	2024-08-06 12:30:00	12.6378	-0.4146	640.7995	7.8031	0.0000	-12.8512	15.0346
1	2024-08-06 12:35:00	12.6831	5.0544	640.7995	7.8171	0.0000	-12.7402	14.9472
1	2024-08-06 12:40:00	12.8315	10.4447	640.7995	7.8340	0.0000	-12.6254	14.8584
1	2024-08-06 12:45:00	13.0797	15.6793	640.7995	7.8539	0.0000	-12.5071	14.7686
1	2024-08-06 12:50:00	13.4220	20.6949	640.7995	7.8766	0.0000	-12.3854	14.6778
1	2024-08-06 12:55:00	13.8514	25.4455	640.7995	7.9022	0.0000	-12.2604	14.5864
1	2024-08-06 13:00:00	14.3601	29.9027	640.7995	7.9306	0.0000	-12.1322	14.4943
1	2024-08-06 13:05:00	14.9400	34.0542	640.7995	7.9619	0.0000	-12.0011	14.4020
1	2024-08-06 13:10:00	15.5831	37.9006	640.7995	7.9960	0.0000	-11.8672	14.3096
1	2024-08-06 13:15:00	16.2818	41.4520	640.7995	8.0328	0.0000	-11.7306	14.2173
1	2024-08-06 13:20:00	17.0293	44.7246	640.7995	8.0723	0.0000	-11.5916	14.1254
1	2024-08-06 13:25:00	17.8194	47.7380	640.7995	8.1146	0.0000	-11.4503	14.0341
1	2024-08-06 13:30:00	18.6466	50.5136	640.7995	8.1596	0.0000	-11.3070	13.9437
1	2024-08-06 13:35:00	19.5061	53.0728	640.7995	8.2071	0.0000	-11.1618	13.8544
1	2024-08-06 13:40:00	20.3939	55.4362	640.7995	8.2573	0.0000	-11.0150	13.7664
1	2024-08-06 13:45:00	21.3062	57.6233	640.7995	8.3100	0.0000	-10.8667	13.6800
1	2024-08-06 13:50:00	22.2400	59.6519	640.7995	8.3653	0.0000	-10.7173	13.5955
1	2024-08-06 13:55:00	23.1927	61.5382	640.7995	8.4230	0.0000	-10.5668	13.5131
1	2024-08-06 14:00:00	24.1619	63.2969	640.7995	8.4831	0.0000	-10.4155	13.4330
1	2024-08-06 14:05:00	25.1456	64.9410	640.7995	8.5456	0.0000	-10.2636	13.3555
1	2024-08-06 14:10:00	26.1423	66.4822	640.7995	8.6104	0.0000	-10.1115	13.2808
1	2024-08-06 14:15:00	27.1503	67.9307	640.7995	8.6775	0.0000	-9.9592	13.2092
1	2024-08-06 14:20:00	28.1683	69.2960	640.7995	8.7468	0.0000	-9.8070	13.1409
1	2024-08-06 14:25:00	29.1953	70.5860	640.7995	8.8182	0.0000	-9.6551	13.0760
1	2024-08-06 14:30:00	30.2303	71.8082	640.7995	8.8918	0.0000	-9.5038	13.0149
1	2024-08-06 14:35:00	31.2723	72.9689	640.7995	8.9674	0.0000	-9.3533	12.9576
1	2024-08-06 14:40:00	32.3206	74.0740	640.7995	9.0449	0.0000	-9.2038	12.9043
1	2024-08-06 14:45:00	33.3746	75.1285	640.7995	9.1244	0.0000	-9.0555	12.8553
1	2024-08-06 14:50:00	34.4336	76.1370	640.7995	9.2057	0.0000	-8.9087	12.8105
1	2024-08-06 14:55:00	35.4971	77.1038	640.7995	9.2888	0.0000	-8.7635	12.7703
1	2024-08-06 15:00:00	36.5647	78.0324	640.7995	9.3736	0.0000	-8.6201	12.7346
1	2024-08-06 15:05:00	37.6358	78.9262	640.7995	9.4600	0.0000	-8.4788	12.7036
1	2024-08-06 15:10:00	38.7101	79.7881	640.7995	9.5479	0.0000	-8.3398	12.6774
1	2024-08-06 15:15:00	39.7873	80.6209	640.7995	9.6373	0.0000	-8.2033	12.6559
1	2024-08-06 15:20:00	40.8670	81.4271	640.7995	9.7281	0.0000	-8.0694	12.6393
1	2024-08-06 15:25:00	41.9489	82.2087	640.7995	9.8202	0.0000	-7.9383	12.6275
1	2024-08-06 15:30:00	43.0328	82.9680	640.7995	9.9135	0.0000	-7.8103	12.6205
1	2024-08-06 15:35:00	44.1184	83.7066	640.7995	10.0079	0.0000	-7.6855	12.6184
1	2024-08-06 15:40:00	45.2056	84.4263	640.7995	10.1033	0.0000	-7.5640	12.6211
1	2024-08-06 15:45:00	46.2940	85.1286	640.7995	10.1997	0.0000	-7.4461	12.6285
1	2024-08-06 15:50:00	47.3836	85.8149	640.7995	10.2969	0.0000	-7.3320	12.6406
1	2024-08-06 15:55:00	48.4740	86.4866	640.7995	10.3948	0.0000	-7.2216	12.6572
1	2024-08-06 16:00:00	49.5653	87.1448	640.7995	10.4934	0.0000	-7.1153	12.6783
1	2024-08-06 16:05:00	50.6571	87.7906	640.7995	10.5925	0.0000	-7.0132	12.7038
1	2024-08-06 16:10:00	51.7493	88.4251	640.7995	10.6920	0.0000	-6.9154	12.7335
1	2024-08-06 16:15:00	52.8419	89.0493	640.7995	10.7918	0.0000	-6.8220	12.7672
1	2024-08-06 16:20:00	53.9346	89.6640	640.7995	10.8917	0.0000	-6.7332	12.8049
1	2024-08-06 16:25:00	55.0273	90.2700	640.7995	10.9918	0.0000	-6.6491	12.8464
1	2024-08-06 16:30:00	56.1199	90.8681	640.7995	11.0918	0.0000	-6.5697	12.8914
1	2024-08-06 16:35:00	57.2124	91.4591	640.7995	11.1916	0.0000	-6.4953	12.9399
1	2024-08-06 16:40:00	58.3045	92.0437	640.7995	11.2911	0.0000	-6.4259	12.9916
1	2024-08-06 16:45:00	59.3961	92.6224	640.7995	11.3902	0.0000	-6.3617	13.0463
1	2024-08-06 16:50:00	60.4872	93.1960	640.7995	11.4887	0.0000	-6.3026	13.1039
1	2024-08-06 16:55:00	61.5776	93.7649	640.7995	11.5864	0.0000	-6.2489	13.1641
1	2024-08-06 17:00:00	62.6672	94.3298	640.7995	11.6834	0.0000	-6.2006	13.2268
1	2024-08-06 17:05:00	63.7560	94.8911	640.7995	11.7793	0.0000	-6.1577	13.2917
1	2024-08-06 17:10:00	64.8437	95.4494	640.7995	11.8742	0.0000	-6.1203	13.3587
1	2024-08-06 17:15:00	65.9303	96.0052	640.7995	11.9677	0.0000	-6.0885	13.4274
1	2024-08-06 17:20:00	67.0157	96.5589	640.7995	12.0598	0.0000	-6.0624	13.4978
1	2024-08-06 17:25:00	68.0998	97.1109	640.7995	12.1503	0.0000	-6.0420	13.5696
1	2024-08-06 17:30:00	69.1824	97.6618	640.7995	12.2390	0.0000	-6.0273	13.6427
