49842.60	7809.96	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-2774.63	-958.18	-2725.29	-2550.19	-2925.75	-958.18	-2753.32	-2666.47	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3134.98	24324.90	47387.90	47053.80	46884.40	46706.90	46733.10	46872.20	47455.10	48925.30	46984.60	48992.80	49666.70	49688.70	49661.80	49629.80	49629.80
49577.20	49499.30	13449.40	-264.00	-264.00	-264.00	-264.00	-2677.18	9271.15	47411.70	47528.60	47804.30	47669.30	47766.30	47727.40	47891.60	47883.80	48031.00	48821.00	49483.70	13822.20	-264.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3163.84	27755.10	47377.90	47060.60	46910.00	46820.40	46747.20	46951.30	47538.00	48665.30	48237.80	49298.60	50015.10	50029.90	50008.70	50012.40	49983.90
49564.00	49519.70	49459.40	49363.70	-264.00	-264.00	-264.00	-264.00	-3623.68	47351.50	47031.90	46796.50	46637.80	46678.40	46964.00	47362.10	48643.30	48140.80	49381.70	50105.30	50125.50	50137.80	50113.40	50112.80
50078.30	50034.70	49590.20	49494.40	-264.00	-264.00	-264.00	-3193.36	31011.40	47235.10	46851.00	46646.00	46505.00	46477.30	46634.80	47778.40	48413.90	48025.20	49403.30	50070.00	50097.50	50076.30	50091.00	50062.50
50061.60	50046.00	49986.60	49892.40	-264.00	-264.00	-264.00	-264.00	-3658.66	47514.00	46970.40	46733.40	46617.80	47685.90	46901.60	47179.60	47580.10	48104.30	49369.40	50091.00	50069.80	50084.70	50056.30	50055.60
50012.30	49953.50	49860.80	-264.00	-264.00	-264.00	-264.00	-3135.38	21034.80	47375.70	47036.00	46743.50	46620.30	47586.40	47323.20	47407.40	47354.60	49152.40	49912.60	49936.80	49902.90	49831.50	49780.80	37034.20
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3196.94	31499.70	47337.10	47232.80	47647.10	47310.10	47365.60	46844.00	47277.40	47919.30	49133.10	49742.50	49753.30	49708.50	49691.90	43629.30
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3205.74	32389.10	46931.60	46386.90	45888.90	45626.70	45475.00	45958.50	47342.90	48123.10	47803.10	49218.30	50007.20	49978.50	50002.50	50017.30	49988.70
