fecha,hora,p_marginal,comEnergia,cPerdidas,cCongestion
2023-04-25,11.5,1109.9120893945692,842.9966666666666,6.406027985591576,260.5089787683569
2023-04-26,11.5,897.9067840814631,868.9941666666667,4.823829835134386,24.08937067054586
2023-04-27,11.5,641.8142066708228,604.91,7.794913237738985,29.10973676918814
2023-04-28,11.5,664.7294593377667,578.1866666666666,3.7079215156553063,82.83557876142976
2023-04-29,11.5,631.9648037891383,548.0433333333333,8.051167220836797,75.87057183430312
2023-04-30,11.5,332.97998614574675,319.1820833333333,2.288185092823497,11.509584199224161
2023-05-01,11.5,395.0174231088944,386.2245833333333,3.0638663757273483,5.728775630368522
2023-05-02,11.5,423.7564453449709,412.6116666666666,2.6705051607093377,8.473640031864782
2023-05-03,11.5,904.2085950055417,826.1454166666666,11.924794783873649,66.13881217096149
2023-05-04,11.5,700.5273915904684,669.0354166666667,10.12576094486007,21.365869527569963
2023-05-05,11.5,772.6569442712663,753.81125,8.600739124411195,10.245130403158768
2023-05-06,11.5,614.7524438902743,590.84375,10.569430417013022,13.339579350235523
2023-05-07,11.5,484.53118280687175,452.46999999999997,6.724989262953727,25.33741375727348
2023-05-08,11.5,971.9512858478803,900.1729166666667,8.283517248545303,63.494462974508174
2023-05-09,11.5,476.09661765724576,418.10291666666666,4.6420438487115545,53.351308707398175
2023-05-10,11.5,636.32413047243,601.4370833333332,2.275979842061513,32.6117806178997
2023-05-11,11.5,502.2732474369631,438.8379166666667,0.2313662025491826,63.203620116375724
2023-05-12,11.5,712.2772869908562,646.6470833333333,1.950841472707121,63.67966645885287
2023-05-13,11.5,628.829152466057,556.5416666666666,-0.1888338182321973,72.47573167775006
2023-05-14,11.5,419.40139287198673,396.53291666666667,-1.4853222845663618,24.353599161817677
2023-05-15,11.5,544.5383007758381,482.0775,-1.852721148517595,64.31283440703797
2023-05-16,11.5,598.8763230811859,616.54125,-2.948054689664727,-14.717183257134941
2023-05-17,11.5,1152.073726101413,1167.07625,-4.725612704350236,-10.276020365752286
2023-05-18,11.5,1052.6886750138542,1035.7862499999999,-0.48047623995566646,17.38331653505126
2023-05-19,11.5,1075.2100129883625,1103.1404166666666,3.430136118038238,-31.36105794541424
2023-05-20,11.5,733.2107647547797,621.4241666666667,1.5095599542809643,110.27720299944583
2023-05-21,11.5,498.614408322947,479.09458333333333,-0.7766796496330148,20.29752129206481
2023-05-22,11.5,834.4544024373356,811.9679166666666,-0.8171982758620691,23.30381076028251
2023-05-23,11.5,838.2105769630246,802.1083333333333,9.602726076720677,26.49879881595347
2023-05-24,11.5,779.019435327517,727.9558333333333,10.019285936850851,41.044493837418635
2023-05-25,11.5,790.6681865392604,724.1700000000001,8.318389419747957,58.181199972303006
2023-05-26,11.5,782.1085005539398,743.1866666666666,2.94562924110234,35.97714097770392
2023-05-27,11.5,744.8835507547432,736.6945833333333,4.576663550754743,3.6112749272953883
2023-05-28,11.5,439.05290679961223,435.66999999999996,0.20660832987120897,3.1758179268799336
2023-05-29,11.5,582.1872509001523,549.6304166666666,1.6093212505193186,30.948158669159398
2023-05-30,11.5,658.3147507270462,647.5216666666666,3.6779748303559066,7.1159842819554076
2023-05-31,11.5,589.738762636754,564.19875,3.7213964478604074,21.818223930203573
2023-06-01,11.5,578.7527433873424,567.0733333333334,6.42230248580529,5.257002492729539
2023-06-02,11.5,723.5556846350921,706.8954166666666,8.75386199972303,7.906948310483313
2023-06-03,11.5,820.8771588076444,688.8554166666667,5.817142881872317,126.20414935604487
2023-06-04,11.5,508.0052317892259,493.8654166666667,2.9673353759867056,11.172291060794905
2023-06-05,11.5,668.5966410469464,641.5004166666666,7.469636996260905,19.627468148455893
2023-06-06,11.5,760.1632817476803,695.145,12.842862311314223,52.17617885334441
2023-06-07,11.5,632.757801031713,588.5841666666666,12.206356287217838,31.96632287771777
2023-06-08,11.5,664.6219095346904,652.42625,11.972000242348706,0.22372680376679097
2023-06-09,11.5,763.172333991137,776.1270833333333,10.255586656972719,-23.210367850713197
